15.0288744256285,14.9943781639778,15.9623998860496,14.3886238528584,16.271804752819,14.4187743569337,14.4446778644069,15.4652141734216,13.5715543100374,14.9963591068221,17.4351223647116,14.219769049573,12.8404125289153,14.0499880757344,11.6993820948555,13.7582733441132,15.5508098722624,15.6184431451719,14.5139101601468,16.0812581870858
14.162586092137,15.4162944119104,16.0383845600466,16.9429093016801,15.18795742101,16.2737313100367,14.828537451554,16.2218111838444,15.2353148089912,15.6473424248965,14.4802775281702,16.1578718962797,15.6842586673004,16.2159821222655,18.7766945286546,16.302035456423,14.3079745041249,15.1325990087465,16.5792013422937,16.9087289302375
15.6383361893688,14.2365704488857,13.4748554435156,14.3098154233282,13.8638643707244,15.2143989651304,15.8468397770141,14.0726919920956,16.1842915296586,15.0493442316521,16.1558009664173,13.9249032008047,15.1525655167795,14.5398457868212,13.2516910516942,15.1774807529918,16.0567602847194,14.9421699420694,15.09826550483,15.3257680086703
15.5480062301602,15.9851591533555,17.2121220398224,15.0057349244945,16.7781135952705,14.7040787978182,15.952081532219,15.6427525437925,14.4600331262776,15.6817149774621,14.1099473996618,15.6614337239354,16.9424964928889,15.2890392912706,17.6280064881817,16.1128988585689,14.6570549776088,14.457028592818,14.4913919673673,13.3894424209298
17.5557711361937,15.0879637782489,15.4491247827051,15.2644160045381,13.8546063169488,17.0688621936012,15.4018491215386,17.3855782614712,16.6616508426206,14.2984072723467,15.2576787573621,13.9851320661292,14.2306588610017,15.177180699959,13.119580900111,14.1699852368595,16.498699468198,17.0449915218707,15.5375193184928,16.6915075660141
12.031107616638,15.6697897492187,12.6457490151195,14.7032251050024,16.482207518686,16.1152236387152,14.7995574915653,13.5314457060751,13.2485400358161,14.8952964036891,16.306136807774,16.1005222299222,16.0132247697563,16.0994039670872,16.7256201720134,16.2607519461461,15.3074142273801,14.0096293389635,14.8268266572301,15.0419418729272
17.5562504023429,12.9812881692667,17.0707130087351,15.7989405419931,14.2405027486709,13.8075036727238,17.5295170184299,16.9915446801544,16.1174480969327,14.6965995785046,14.9525551839112,15.3155886894648,17.8047523804484,15.2011505782953,13.6236312209202,15.4454215234655,14.3456199768768,16.9782318300522,16.199049243439,15.634200502536
14.6642776229423,18.9053655851802,15.9793832435622,17.3718865476359,15.8936956782387,14.7690335403109,16.0549453139693,14.7331451504107,16.904889484543,16.8288377303461,14.5400825312678,16.5489991331631,11.3022182838998,15.4858595677061,15.9629490144443,13.8362264532156,16.347252004245,15.7051253662545,15.4594737047462,13.9435098985039
14.72504334139,11.3942935584956,13.8491550251239,14.5609582976829,14.2498541282052,16.5472836889303,14.3337498887998,16.0420836291304,13.7903249449588,15.1893937218301,17.4158106273223,15.305302153759,17.6012702025689,15.2877608108275,15.594356350749,14.8436635021798,15.9298745828877,15.4696643418901,14.8885386068448,16.7509133413388
15.2574393769308,18.1441745429286,17.3194931682987,15.4859524286923,16.4110709942439,14.6406299130293,15.0468262552243,13.7517526707994,16.6382042354644,16.7639788960947,13.185288381409,14.0489600932526,14.40046778845,15.9581485179719,13.9391864317021,17.0016049380584,14.8436721950457,16.0020161912397,15.2431389712862,13.8995376217868
16.0998181366946,14.9165234361105,14.171335283379,15.987520793624,12.7593791835043,16.3599752428377,15.7869232142025,16.723685592913,14.9384710024071,14.6850327889475,17.7731738470753,16.7095053306281,15.7540038492241,14.4969922256481,17.5238722308559,14.5165550388803,14.7809681291671,14.7282319057706,14.8417886389103,16.6125509807364
14.9112500988302,14.469685615992,15.0873640760628,14.2480834450128,16.179512587868,14.9521125834413,13.0646115201723,15.7210956209096,15.3625577066928,15.5074979161451,13.8360054861774,13.7697774149238,15.9904872753391,17.984796806862,11.4998926838721,13.8893211170232,16.8940596116669,15.1508640300384,13.9489384167777,12.9235042884589
16.8493514796341,15.4653087019838,16.4291372274657,15.3354767488298,14.7709440499997,14.518542170427,17.379518007151,15.4266945940352,15.0131163772791,14.9643221326019,15.0912954080523,17.1488344912096,15.4051985999979,13.2554344485705,18.6369401751575,15.6815629192436,14.1599876686284,15.5206568381902,16.0109056178724,17.0123743572995
